Unnamed: 0,child_population_exposed,adm0_ucode,level,ucode,child_population_total
2608,8561.761858940125,SOM_V1,1,SOM_0002_V1,262885.58858425287
2609,89051.12453108301,SOM_V1,1,SOM_0011_V1,207318.82414840508
2610,86205.94615853603,SOM_V1,1,SOM_0008_V1,236396.539155594
2611,18497.663632692194,SOM_V1,1,SOM_0005_V1,639203.8394022267
2612,0.0,SOM_V1,1,SOM_0003_V1,1673037.3232242388
2613,27608.131304541057,SOM_V1,1,SOM_0004_V1,680561.6239542839
2614,361655.4260411767,SOM_V1,1,SOM_0010_V1,835700.938000892
2615,251265.44805828005,SOM_V1,1,SOM_0009_V1,565575.5826245403
2616,8759.870056418928,SOM_V1,1,SOM_0018_V1,739611.1202090192
2617,49482.62490430463,SOM_V1,1,SOM_0007_V1,466740.31170617294
2618,138196.21290564846,SOM_V1,1,SOM_0012_V1,532641.0952442429
2619,95609.6220040216,SOM_V1,1,SOM_0013_V1,846453.2592285898
2620,7273.246231555939,SOM_V1,1,SOM_0015_V1,202367.1468436912
2621,8503.114186665709,SOM_V1,1,SOM_0001_V1,331220.6393010419
2622,22.135796896068896,SRB_V1,1,SRB_0001_V1,363.2100355437173
2623,61769.32340116176,SRB_V1,1,SRB_0002_V1,309084.55113116844
2624,69664.7535343371,SRB_V1,1,SRB_0003_V1,866820.9051763212
2625,26715.36391250369,SSD_V1,1,SSD_0001_V1,583699.0488032722
2626,14452.624578248811,SSD_V1,1,SSD_0009_V1,337839.2099100071
2627,18992.12818475167,SSD_V1,1,SSD_0002_V1,513393.9639968992
2628,364330.2287961396,SSD_V1,1,SSD_0003_V1,888390.9214311574
2629,48178.22375663191,SSD_V1,1,SSD_0004_V1,619004.5743932128
2630,413214.99108883983,SSD_V1,1,SSD_0006_V1,537132.6757841465
2631,170041.07823049495,SSD_V1,1,SSD_0008_V1,589118.4963598627
2632,63649.649983396215,SSD_V1,1,SSD_0005_V1,440585.6510327547
2633,3491.1382186615583,SSD_V1,1,SSD_0010_V1,417488.6361568377
2634,353275.59143361106,SSD_V1,1,SSD_0007_V1,646290.80888075
2635,0.0,STP_V1,1,STP_0001_V1,4030.6592169162095
2636,0.0,STP_V1,1,STP_0002_V1,86640.78740950381
2637,10446.90032605478,SUR_V1,1,SUR_0005_V1,10581.706034093924
2638,8913.27465809423,SUR_V1,1,SUR_0009_V1,21472.29537259716
2639,418.63462309315344,SUR_V1,1,SUR_0003_V1,1261.5594411255747
2640,5715.016840724564,SUR_V1,1,SUR_0006_V1,10546.456687882524
2641,2094.7140965637404,SUR_V1,1,SUR_0001_V1,7249.190379508835
2642,6496.425371048896,SUR_V1,1,SUR_0004_V1,9012.13333229641
2643,8227.896325578255,SUR_V1,1,SUR_0002_V1,11327.128342011772
2644,5191.988991072825,SUR_V1,1,SUR_0008_V1,5552.822063274175
2645,59489.92887505407,SUR_V1,1,SUR_0007_V1,71562.65359281856
2646,42509.42638475452,SUR_V1,1,SUR_0010_V1,48769.37595964244
2647,30437.59434551553,SVK_V1,1,SVK_0002_V1,146025.80330040382
2648,12685.67134784929,SVK_V1,1,SVK_0003_V1,164878.08651594806
2649,4165.069028534828,SVK_V1,1,SVK_0005_V1,179628.62141634212
2650,21514.308345276026,SVK_V1,1,SVK_0007_V1,102148.58968015124
2651,8644.816743427506,SVK_V1,1,SVK_0008_V1,132026.76893028693
2652,8478.20131036206,SVK_V1,1,SVK_0006_V1,96097.63129217748
2653,3393.8087270007786,SVK_V1,1,SVK_0001_V1,111631.49042934371
2654,17730.301889329054,SVK_V1,1,SVK_0004_V1,114653.75714999922
2655,1343.851058018581,SVN_V1,1,SVN_0011_V1,28332.913695373703
2656,3599.6118755790103,SVN_V1,1,SVN_0007_V1,109838.8277940175
2657,11.914891043677926,SVN_V1,1,SVN_0005_V1,9514.482751130889
2658,0.0,SVN_V1,1,SVN_0001_V1,128.04501092232144
2659,110.01924571114496,SVN_V1,1,SVN_0012_V1,6681.903408967961
2660,947.0133921374152,SVN_V1,1,SVN_0002_V1,38947.6737028714
2661,0.0,SVN_V1,1,SVN_0006_V1,19524.16683022968
2662,6512.243656871866,SVN_V1,1,SVN_0010_V1,60639.38834248423
2663,752.354445213709,SVN_V1,1,SVN_0009_V1,16589.254655598896
2664,521.2719659884092,SVN_V1,1,SVN_0003_V1,19849.666917941653
2665,146.67948173667963,SVN_V1,1,SVN_0004_V1,11478.435709649151
2666,694.272833186607,SVN_V1,1,SVN_0008_V1,54059.80990366975
2667,1299.222223808125,SWE_V1,1,SWE_0001_V1,27165.63367770124
2668,0.0,SWE_V1,1,SWE_0004_V1,10663.444475670434
2669,3155.8614171413137,SWE_V1,1,SWE_0013_V1,295248.70440579223
2670,4385.77128966177,SWE_V1,1,SWE_0018_V1,51482.25373485405
2671,550.0569597543347,SWE_V1,1,SWE_0015_V1,490986.3815122123
2672,3993.603022089303,SWE_V1,1,SWE_0019_V1,41429.93108827061
2673,8917.61079849697,SWE_V1,1,SWE_0016_V1,84885.69959019669
2674,4178.515640571846,SWE_V1,1,SWE_0014_V1,62809.22605967423
2675,1943.7459784950047,SWE_V1,1,SWE_0010_V1,36287.88273537859
2676,5648.445482799944,SWE_V1,1,SWE_0003_V1,53373.58522820652
2677,1078.8804494307496,SWE_V1,1,SWE_0008_V1,41630.10649499313
2678,1084.6564654309373,SWE_V1,1,SWE_0006_V1,26047.260688719256
2679,17543.557628205577,SWE_V1,1,SWE_0021_V1,340118.44393341785
2680,2103.110452256737,SWE_V1,1,SWE_0012_V1,95010.01060654927
2681,2408.9087315842853,SWE_V1,1,SWE_0005_V1,64918.29531634634
2682,2266.909588617233,SWE_V1,1,SWE_0020_V1,58553.11961807449
2683,1837.340119868859,SWE_V1,1,SWE_0007_V1,78565.706888988
2684,5792.786147641114,SWE_V1,1,SWE_0017_V1,52157.30421255778
2685,3512.3315060003656,SWE_V1,1,SWE_0002_V1,56503.68405302231
2686,1144.461303850357,SWE_V1,1,SWE_0009_V1,43447.69609966202
2687,9571.212419325926,SWE_V1,1,SWE_0011_V1,63131.91229394734
2688,420.1640569618227,SWZ_V1,1,SWZ_0001_V1,151061.66145531664
2689,377.78406272624966,SWZ_V1,1,SWZ_0002_V1,101841.19924658084
2690,620.9919376165003,SWZ_V1,1,SWZ_0003_V1,164669.16286721238
2691,67.55316198511852,SWZ_V1,1,SWZ_0004_V1,80565.66548402634
2692,0.0,SYC_V1,1,SYC_0038_V1,0.0
2693,0.0,SYC_V1,1,SYC_0046_V1,0.0
2694,0.0,SYC_V1,1,SYC_0047_V1,211.28005738083064
2695,0.0,SYC_V1,1,SYC_0057_V1,43.780316170290405
2696,0.0,SYC_V1,1,SYC_0048_V1,1074.0382812948783
2697,0.0,SYC_V1,1,SYC_0024_V1,0.7796593197310965
2698,0.0,SYC_V1,1,SYC_0019_V1,0.0
2699,0.0,SYC_V1,1,SYC_0015_V1,0.0
2700,0.0,SYC_V1,1,SYC_0056_V1,0.0
2701,0.0,SYC_V1,1,SYC_0050_V1,0.121309488573495
2702,0.0,SYC_V1,1,SYC_0007_V1,0.0
2703,0.0,SYC_V1,1,SYC_0035_V1,0.0
2704,0.0,SYC_V1,1,SYC_0034_V1,0.649550822289551
2705,0.0,SYC_V1,1,SYC_0002_V1,0.0209780000150203
2706,0.0,SYC_V1,1,SYC_0044_V1,0.0
2707,0.0,SYC_V1,1,SYC_0060_V1,0.0367405526632187
2708,0.0,SYC_V1,1,SYC_0026_V1,0.0
2709,0.0,SYC_V1,1,SYC_0016_V1,0.334011077427981
2710,0.0,SYC_V1,1,SYC_0010_V1,1462.3696604264717
2711,0.0,SYC_V1,1,SYC_0029_V1,0.2118433260888445
2712,0.0,SYC_V1,1,SYC_0045_V1,1086.0366328272166
2713,0.0,SYC_V1,1,SYC_0039_V1,598.3134365502527
2714,0.0,SYC_V1,1,SYC_0004_V1,1312.7083766223168
2715,0.0,SYC_V1,1,SYC_0020_V1,0.0
2716,0.0,SYC_V1,1,SYC_0012_V1,1496.8237692877358
2717,0.0,SYC_V1,1,SYC_0013_V1,1232.9706518028297
2718,0.0,SYC_V1,1,SYC_0001_V1,2.505045932350571
2719,0.0,SYC_V1,1,SYC_0023_V1,4.557265058159828
2720,0.0,SYC_V1,1,SYC_0033_V1,1144.7447437478636
2721,0.0,SYC_V1,1,SYC_0058_V1,909.4588983899826
2722,0.0,SYC_V1,1,SYC_0005_V1,1731.288630841526
2723,0.0,SYC_V1,1,SYC_0017_V1,1226.4717523837785
2724,0.0,SYC_V1,1,SYC_0011_V1,527.0435519985124
2725,0.0,SYC_V1,1,SYC_0003_V1,1071.2386431058248
2726,0.0,SYC_V1,1,SYC_0027_V1,0.0
2727,0.0,SYC_V1,1,SYC_0030_V1,7.9506864778514865
2728,0.0,SYC_V1,1,SYC_0006_V1,1318.644422063758
2729,0.0,SYC_V1,1,SYC_0021_V1,2.290340705478893
2730,0.0,SYC_V1,1,SYC_0037_V1,598.3404139142411
2731,0.0,SYC_V1,1,SYC_0041_V1,3.1639595831397407
2732,0.0,SYC_V1,1,SYC_0052_V1,0.6188646170840252
2733,0.0,SYC_V1,1,SYC_0043_V1,1204.1612346763702
2734,0.0,SYC_V1,1,SYC_0051_V1,378.9151363790035
2735,0.0,SYC_V1,1,SYC_0031_V1,1.616071121869426
2736,0.0,SYC_V1,1,SYC_0032_V1,933.671671605344
2737,0.0,SYC_V1,1,SYC_0059_V1,0.0
2738,0.0,SYC_V1,1,SYC_0053_V1,1147.7877239000566
2739,0.0,SYC_V1,1,SYC_0014_V1,805.0478961493455
2740,0.0,SYC_V1,1,SYC_0036_V1,158.5424276668067
2741,0.0,SYC_V1,1,SYC_0055_V1,0.0
2742,0.0,SYC_V1,1,SYC_0022_V1,7.369551220360925
2743,0.0,SYC_V1,1,SYC_0025_V1,0.0
2744,0.0,SYC_V1,1,SYC_0018_V1,39.815829055683295
2745,0.0,SYC_V1,1,SYC_0054_V1,0.0
2746,0.0,SYC_V1,1,SYC_0028_V1,1033.683155558156
2747,0.0,SYC_V1,1,SYC_0009_V1,0.7872770009562373
2748,0.0,SYC_V1,1,SYC_0040_V1,19.43242776627634
2749,0.0,SYC_V1,1,SYC_0008_V1,1.8614782666057053
2750,0.0,SYC_V1,1,SYC_0049_V1,0.0
2751,0.0,SYC_V1,1,SYC_0042_V1,0.0
2752,17797.726595711552,SYR_V1,1,SYR_0013_V1,579446.6133144117
2753,4681.454277237987,SYR_V1,1,SYR_0010_V1,503073.2503697124
2754,5056.079075394759,SYR_V1,1,SYR_0002_V1,216423.6818753402
2755,23252.387973176497,SYR_V1,1,SYR_0005_V1,687648.6771825824
2756,20998.06932169868,SYR_V1,1,SYR_0006_V1,832592.754684939
2757,47.42929393815645,SYR_V1,1,SYR_0012_V1,123707.3993623272
2758,223812.4111681655,SYR_V1,1,SYR_0001_V1,1641016.9271461205
2759,24655.64881422727,SYR_V1,1,SYR_0008_V1,1243801.5669522595
2760,5534.228414342333,SYR_V1,1,SYR_0011_V1,527473.922489
2761,29690.31295209507,SYR_V1,1,SYR_0003_V1,489069.8087059859
2762,7269.817063269545,SYR_V1,1,SYR_0009_V1,1326484.6232214505
2763,0.0,SYR_V1,1,SYR_0004_V1,179523.42447849276
2764,449.65784001268594,SYR_V1,1,SYR_0014_V1,377076.4309188584
2765,69847.3172127924,SYR_V1,1,SYR_0007_V1,144873.19897808495
2766,215975.25453232444,TCD_V1,1,TCD_0004_V1,441703.8661158517
2767,146786.72133897056,TCD_V1,1,TCD_0008_V1,313330.75572117284
2768,16193.880870955109,TCD_V1,1,TCD_0012_V1,922757.8765397966
2769,5924.570484859788,TCD_V1,1,TCD_0013_V1,290621.473335593
2770,26792.718433555216,TCD_V1,1,TCD_0003_V1,188262.03361458328
2771,4552.203919396009,TCD_V1,1,TCD_0005_V1,238075.921991583
2772,421933.3825652766,TCD_V1,1,TCD_0002_V1,879966.0659681835
2773,51154.27495621536,TCD_V1,1,TCD_0017_V1,62937.83395568775
2774,10527.33382807672,TCD_V1,1,TCD_0006_V1,256744.31213367777
2775,30320.9482843759,TCD_V1,1,TCD_0007_V1,776288.9578999587
2776,43611.80731735291,TCD_V1,1,TCD_0010_V1,601050.3453303447
2777,36276.07066854488,TCD_V1,1,TCD_0021_V1,590301.5610056163
2778,610.2795481545668,TCD_V1,1,TCD_0009_V1,431823.7185836129
2779,792.1311610648006,TCD_V1,1,TCD_0001_V1,49937.8925853326
2780,4084.374399035351,TCD_V1,1,TCD_0023_V1,288708.7349259818
2781,56043.11517071724,TCD_V1,1,TCD_0022_V1,1021517.20754616
2782,26884.846081507207,TCD_V1,1,TCD_0020_V1,337533.05356834905
2783,64877.65653495713,TCD_V1,1,TCD_0016_V1,509516.55565115536
2784,1132.9188335155377,TCD_V1,1,TCD_0015_V1,85815.92177533016
2785,186736.5543092125,TCD_V1,1,TCD_0014_V1,800658.246629529
2786,128617.21772609452,TCD_V1,1,TCD_0019_V1,586228.8020904161
2787,1450.3745892110994,TCD_V1,1,TCD_0011_V1,477012.4546341109
2788,12317.585075383797,TCD_V1,1,TCD_0018_V1,396797.0772207064
2789,3630.944772740497,TGO_V1,1,TGO_0001_V1,450429.3490631639
2790,7105.572510445731,TGO_V1,1,TGO_0002_V1,550967.1538968559
2791,14085.207552771884,TGO_V1,1,TGO_0005_V1,733497.9394949453
2792,14310.50267713035,TGO_V1,1,TGO_0004_V1,916881.3785519366
2793,37083.29567628384,TGO_V1,1,TGO_0003_V1,1695647.1071659052
2794,1300.325625819983,THA_V1,1,THA_0001_V1,38500.70343111124
2795,30442.867418615657,THA_V1,1,THA_0002_V1,37058.36558996864
2796,1357546.7799776252,THA_V1,1,THA_0003_V1,1779743.575055084
2797,8324.058233230648,THA_V1,1,THA_0004_V1,203364.4002638996
2798,9746.862311859832,THA_V1,1,THA_0007_V1,138793.20832425868
2799,46578.20838240921,THA_V1,1,THA_0009_V1,323269.7495936218
2800,21437.56078528313,THA_V1,1,THA_0010_V1,201459.7675362589
2801,20630.131707586785,THA_V1,1,THA_0025_V1,44996.62724025619
2802,171217.45129339397,THA_V1,1,THA_0026_V1,210554.20583027857
2803,21912.839807473785,THA_V1,1,THA_0027_V1,93179.25112011816
2804,42832.76437466322,THA_V1,1,THA_0029_V1,138213.8436137594
2805,40898.32717356576,THA_V1,1,THA_0030_V1,243030.80395058016
2806,10385.2077027224,THA_V1,1,THA_0031_V1,74641.80556516575
2807,39152.463971773046,THA_V1,1,THA_0015_V1,171986.06358544558
2808,27847.28072452594,THA_V1,1,THA_0016_V1,301398.7264721183
2809,487.48780374635095,THA_V1,1,THA_0017_V1,79061.09932163476
2810,8357.5672529207,THA_V1,1,THA_0018_V1,90404.64510569444
2811,4142.951011285045,THA_V1,1,THA_0020_V1,77866.47038345819
2812,21359.482470203773,THA_V1,1,THA_0021_V1,132849.71534639335
2813,54840.54236866649,THA_V1,1,THA_0037_V1,154253.77980209753
2814,28417.92764826464,THA_V1,1,THA_0038_V1,140040.6761521026
2815,2680.8390632784253,THA_V1,1,THA_0040_V1,84202.49638234479
2816,1181.882341106645,THA_V1,1,THA_0039_V1,54948.09634478008
2817,2434.0295531127817,THA_V1,1,THA_0041_V1,44654.825244968575
2818,9928.579869621994,THA_V1,1,THA_0042_V1,160058.8939929871
2819,21514.82889845539,THA_V1,1,THA_0043_V1,85098.7762871625
2820,77130.81703404471,THA_V1,1,THA_0045_V1,192589.2642185076
2821,159518.55961936878,THA_V1,1,THA_0046_V1,173354.59906993932
2822,5345.822254113356,THA_V1,1,THA_0047_V1,46421.912452799406
2823,15876.418471231837,THA_V1,1,THA_0023_V1,118654.69129445447
2824,0.0,THA_V1,1,THA_0048_V1,221122.44849165523
2825,3732.237138987756,THA_V1,1,THA_0049_V1,90480.7458001026
2826,9899.507898875074,THA_V1,1,THA_0024_V1,91241.4914760701
2827,49490.18643946065,THA_V1,1,THA_0032_V1,173456.4164580155
2828,4427.429115237763,THA_V1,1,THA_0033_V1,101401.89877964208
2829,30859.54965028303,THA_V1,1,THA_0034_V1,153335.45680596866
2830,287123.1354662364,THA_V1,1,THA_0035_V1,301445.99003275816
2831,1501.2535775566507,THA_V1,1,THA_0050_V1,92626.85845306428
2832,429189.4113710618,THA_V1,1,THA_0036_V1,465268.1818228584
2833,24825.187383488013,THA_V1,1,THA_0052_V1,274072.65859187307
2834,47406.19477515196,THA_V1,1,THA_0051_V1,133239.21127584836
2835,17714.162302883382,THA_V1,1,THA_0053_V1,162241.59824875332
2836,6887.344703428184,THA_V1,1,THA_0054_V1,162575.5150801974
2837,8939.590046024465,THA_V1,1,THA_0055_V1,156249.03720482424
2838,225039.8988393898,THA_V1,1,THA_0057_V1,267671.78377129126
2839,4308.188933203394,THA_V1,1,THA_0058_V1,21294.73898619671
2840,45219.36601421407,THA_V1,1,THA_0059_V1,181559.042843068
2841,11962.917908999418,THA_V1,1,THA_0061_V1,132705.2861156674
2842,5771.100584323968,THA_V1,1,THA_0060_V1,69151.7022675068
2843,14982.61713619978,THA_V1,1,THA_0062_V1,19625.73079756983
2844,66127.9004060725,THA_V1,1,THA_0063_V1,358970.22844328807
2845,34600.435312633585,THA_V1,1,THA_0064_V1,110551.10163261664
2846,55234.69712422702,THA_V1,1,THA_0065_V1,126797.87642836296
2847,50111.52146897298,THA_V1,1,THA_0066_V1,219792.12618996817
2848,10311.202108063426,THA_V1,1,THA_0068_V1,142991.9577804854
2849,14360.3846445249,THA_V1,1,THA_0070_V1,112230.25041327464
2850,31891.133514060173,THA_V1,1,THA_0071_V1,371621.2256974543
2851,6141.137871576244,THA_V1,1,THA_0073_V1,50876.85591196061
2852,20231.63846948844,THA_V1,1,THA_0074_V1,61478.22297209412
2853,22258.62909289272,THA_V1,1,THA_0075_V1,119732.64820997574
2854,5898.545154653767,THA_V1,1,THA_0076_V1,70757.25594047284
2855,15656.5998677815,THA_V1,1,THA_0006_V1,33681.69667200053
2856,15101.938626219053,THA_V1,1,THA_0011_V1,320665.77250642463
2857,37064.38859466029,THA_V1,1,THA_0028_V1,474625.66911823046
2858,6653.620264522148,THA_V1,1,THA_0013_V1,125384.51393642998
2859,17908.016959356355,THA_V1,1,THA_0014_V1,187099.61199210692
2860,8513.256820522161,THA_V1,1,THA_0019_V1,50817.5020620493
2861,36184.59589952467,THA_V1,1,THA_0044_V1,86612.8885925333
2862,396984.8494857498,THA_V1,1,THA_0056_V1,510298.05381296185
2863,15787.78302573117,THA_V1,1,THA_0067_V1,180793.05850054725
2864,6607.078790438226,THA_V1,1,THA_0069_V1,53825.74278345955
2865,8671.013291699952,THA_V1,1,THA_0072_V1,198121.8698980361
2866,14484.134972952968,THA_V1,1,THA_0012_V1,85369.32381485635
2867,2545.817706172942,THA_V1,1,THA_0022_V1,46372.92822407132
2868,9999.348014517647,THA_V1,1,THA_0008_V1,86183.18224522512
2869,83095.48883546333,THA_V1,1,THA_0005_V1,145735.26933357865
2870,30304.20711025195,TJK_V1,1,TJK_0004_V1,1171353.802087507
2871,75154.12535726151,TJK_V1,1,TJK_0003_V1,1681562.8946669034
2872,10990.552250016755,TJK_V1,1,TJK_0002_V1,81935.36456567673
2873,44407.154707964844,TJK_V1,1,TJK_0001_V1,1454699.258981965
2874,331270.92461662524,TKM_V1,1,TKM_0006_V1,551448.7669516234
2875,227961.40795275217,TKM_V1,1,TKM_0007_V1,610426.6523135272
2876,120391.2673604738,TKM_V1,1,TKM_0002_V1,597733.3285487299
2877,9302.863994835654,TKM_V1,1,TKM_0004_V1,193598.0913590518
2878,229960.57657906823,TKM_V1,1,TKM_0005_V1,591758.0172880706
2879,0.0,TKM_V1,1,TKM_0003_V1,133547.4526528193
2880,125.91751780301772,TLS_V1,1,TLS_0002_V1,37380.2196712897
2881,0.0,TLS_V1,1,TLS_0001_V1,24156.191885767686
2882,0.0,TLS_V1,1,TLS_0003_V1,58291.21192441566
2883,222.8215901287236,TLS_V1,1,TLS_0009_V1,30276.2164453298
2884,114.93259471222466,TLS_V1,1,TLS_0011_V1,25164.622406926115
2885,60.849480857086526,TLS_V1,1,TLS_0010_V1,18297.978112045614
2886,0.0,TLS_V1,1,TLS_0005_V1,31804.268693161128
2887,0.0,TLS_V1,1,TLS_0006_V1,115640.19668017
2888,41.71556358011623,TLS_V1,1,TLS_0007_V1,62928.24792709847
2889,2.103645972907543,TLS_V1,1,TLS_0012_V1,33508.774571579925
2890,0.0,TLS_V1,1,TLS_0008_V1,30737.815101026143
2891,117.81616992998649,TLS_V1,1,TLS_0004_V1,44048.53168199897
2892,0.0,TLS_V1,1,TLS_0013_V1,33920.44186422721
2893,0.0,TON_V1,1,TON_0003_V1,294.13006506164874
2894,0.0,TON_V1,1,TON_0001_V1,25933.64421666928
2895,0.0,TON_V1,1,TON_0002_V1,4202.765892510437
2896,0.0,TON_V1,1,TON_0004_V1,1664.442556681587
2897,0.0,TON_V1,1,TON_0005_V1,116.7439708087374
2898,0.0,TTO_V1,1,TTO_0012_V1,19291.026161756097
2899,0.0,TTO_V1,1,TTO_0005_V1,23860.60829465368
2900,0.0,TTO_V1,1,TTO_0007_V1,5235.982650402127
2901,0.0,TTO_V1,1,TTO_0015_V1,54155.59476745438
2902,0.0,TTO_V1,1,TTO_0002_V1,19490.914483273027
2903,0.0,TTO_V1,1,TTO_0003_V1,43141.4329355923
2904,0.0,TTO_V1,1,TTO_0004_V1,21869.583750116948
2905,0.0,TTO_V1,1,TTO_0014_V1,13907.980537030082
2906,0.0,TTO_V1,1,TTO_0010_V1,14414.071086052176
2907,0.0,TTO_V1,1,TTO_0011_V1,43392.73144505356
2908,0.0,TTO_V1,1,TTO_0006_V1,4041.183143250326
2909,0.0,TTO_V1,1,TTO_0008_V1,19975.219646884056
2910,0.0,TTO_V1,1,TTO_0013_V1,19710.584215129184
2911,0.0,TTO_V1,1,TTO_0001_V1,7469.847631895312
2912,0.0,TTO_V1,1,TTO_0009_V1,9763.72081640947
2913,4335.887581761941,TUN_V1,1,TUN_0002_V1,89910.76615712825
2914,2.755330401644403,TUN_V1,1,TUN_0015_V1,198337.42976476983
2915,15497.326918781328,TUN_V1,1,TUN_0003_V1,231900.875750618
2916,2526.2776393225745,TUN_V1,1,TUN_0012_V1,168447.0014699882
2917,893.2312712393117,TUN_V1,1,TUN_0017_V1,300714.33861985774
2918,140.4250897259908,TUN_V1,1,TUN_0005_V1,132271.7634102901
2919,148.1133725986396,TUN_V1,1,TUN_0011_V1,71620.39693952895
2920,525.8169520924835,TUN_V1,1,TUN_0006_V1,118489.11031013409
2921,5478.303624273836,TUN_V1,1,TUN_0013_V1,150673.91932657242
2922,4461.877070319357,TUN_V1,1,TUN_0008_V1,142645.9012599552
2923,101.59835811126248,TUN_V1,1,TUN_0009_V1,133482.02911498578
2924,51.58932781637117,TUN_V1,1,TUN_0021_V1,21758.00812663856
2925,9992.004605426038,TUN_V1,1,TUN_0023_V1,292065.52434315265
2926,3566.472539024831,TUN_V1,1,TUN_0004_V1,173742.4806110841
2927,8638.09189911206,TUN_V1,1,TUN_0014_V1,141938.3580694021
2928,215.4226349464745,TUN_V1,1,TUN_0022_V1,30396.83095415396
2929,2667.1281248722594,TUN_V1,1,TUN_0010_V1,56788.44888704394
2930,29931.659399022188,TUN_V1,1,TUN_0001_V1,176343.22605562088
2931,19867.31624647173,TUN_V1,1,TUN_0007_V1,116714.32254564822
2932,107.35617115829211,TUN_V1,1,TUN_0016_V1,257831.1558657553
2933,1335.064977681856,TUN_V1,1,TUN_0018_V1,121597.01378041768
2934,120.58636370960112,TUN_V1,1,TUN_0019_V1,66168.20475513604
2935,1851.2934996885049,TUN_V1,1,TUN_0020_V1,224937.5096672512
2936,62.21705443375543,TUN_V1,1,TUN_0025_V1,57424.50443753456
2937,939.0620022321976,TUR_V1,1,TUR_0010_V1,29012.415492389224
2938,5612.575097112817,TUR_V1,1,TUR_0011_V1,245579.7330163321
2939,2255.545442930136,TUR_V1,1,TUR_0012_V1,227464.01609674515
2940,1435.844850720936,TUR_V1,1,TUR_0014_V1,247335.274884244
2941,2284.2441038386896,TUR_V1,1,TUR_0015_V1,19497.969049910866
2942,68.26144097559154,TUR_V1,1,TUR_0018_V1,129622.06924034178
2943,537.7905009775423,TUR_V1,1,TUR_0019_V1,66655.85172520974
2944,573.4665535958229,TUR_V1,1,TUR_0020_V1,53776.897034008085
2945,18256.09376751723,TUR_V1,1,TUR_0021_V1,796105.4178856112
2946,1598.28394858517,TUR_V1,1,TUR_0022_V1,98000.76324653334
2947,2990.008332749293,TUR_V1,1,TUR_0023_V1,40080.46788027334
2948,1161.4703869601583,TUR_V1,1,TUR_0024_V1,110549.00325580985
2949,2496.406626855615,TUR_V1,1,TUR_0031_V1,211123.9967762016
2950,3486.6482267557294,TUR_V1,1,TUR_0034_V1,83538.11509607469
2951,18583.82350460808,TUR_V1,1,TUR_0037_V1,523990.8417031632
2952,8391.734012246996,TUR_V1,1,TUR_0038_V1,67445.02856893856
2953,256.2183198581997,TUR_V1,1,TUR_0039_V1,94377.13751092412
2954,1100.9266960191997,TUR_V1,1,TUR_0051_V1,57870.65176077049
2955,3.638451380158464,TUR_V1,1,TUR_0052_V1,487830.0575844604
2956,6489.337469943927,TUR_V1,1,TUR_0056_V1,343881.0374080432
2957,3098.4923407140022,TUR_V1,1,TUR_0057_V1,355390.8066530568
2958,3540.799877434052,TUR_V1,1,TUR_0054_V1,114108.6445854698
2959,850.7924039613912,TUR_V1,1,TUR_0055_V1,222196.7628097914
2960,17717.099940049506,TUR_V1,1,TUR_0058_V1,500399.8102901864
2961,2054.109400046058,TUR_V1,1,TUR_0060_V1,149945.02395868374
2962,591.796734866531,TUR_V1,1,TUR_0061_V1,73599.770388698
2963,1322.1934746221878,TUR_V1,1,TUR_0062_V1,98176.39318888744
2964,829.5292106736451,TUR_V1,1,TUR_0065_V1,65980.04819244276
2965,5058.6764619048345,TUR_V1,1,TUR_0081_V1,109961.26994251773
2966,5104.567508921304,TUR_V1,1,TUR_0026_V1,688709.2793124033
2967,1080.7572381206687,TUR_V1,1,TUR_0080_V1,87801.36925081644
2968,12357.996155138124,TUR_V1,1,TUR_0071_V1,228141.7629564311
2969,3999.972772402601,TUR_V1,1,TUR_0042_V1,370879.3605344719
2970,2628.532385126107,TUR_V1,1,TUR_0040_V1,3886638.73428724
2971,2340.7215899547964,TUR_V1,1,TUR_0078_V1,430103.68343775
2972,5877.138672725359,TUR_V1,1,TUR_0072_V1,146272.2864854084
2973,344.6292394332113,TUR_V1,1,TUR_0076_V1,14129.20482735388
2974,1707.6559271352985,TUR_V1,1,TUR_0075_V1,110256.49873258168
2975,14698.24538713467,TUR_V1,1,TUR_0041_V1,952359.658197219
2976,55750.73138451267,TUR_V1,1,TUR_0066_V1,272887.9249440413
2977,252.99657357653564,TUR_V1,1,TUR_0073_V1,286422.2422969666
2978,4666.224587322786,TUR_V1,1,TUR_0004_V1,192906.65140123203
2979,8689.562285022774,TUR_V1,1,TUR_0006_V1,70465.97565452362
2980,1027.4785040984314,TUR_V1,1,TUR_0002_V1,210164.9505300932
2981,21928.712356759926,TUR_V1,1,TUR_0001_V1,641833.6360220575
2982,12097.4056825692,TUR_V1,1,TUR_0003_V1,185380.3022602277
2983,18623.22744036247,TUR_V1,1,TUR_0005_V1,122581.2267733489
2984,39723.20860320376,TUR_V1,1,TUR_0007_V1,1415603.278984605
2985,62854.782937544514,TUR_V1,1,TUR_0008_V1,659508.8172008453
2986,1466.4316279998798,TUR_V1,1,TUR_0009_V1,20936.214720989658
2987,2929.7221321226098,TUR_V1,1,TUR_0013_V1,37342.72442838896
2988,886.1240043068104,TUR_V1,1,TUR_0017_V1,85670.18162363271
2989,858.8151858486601,TUR_V1,1,TUR_0016_V1,49566.549673303714
