child_population_exposed,adm0_ucode,level,ucode,child_population_total
4586.611979634971,AFG_V1,2,AFG_0013_0009_V1,26959.93183124584
155.31751677849715,AFG_V1,2,AFG_0014_0007_V1,12038.885213939404
11164.698372463105,AFG_V1,2,AFG_0014_0008_V1,49864.01459490336
0.0,AFG_V1,2,AFG_0014_0004_V1,23923.9580952271
2755.589060097582,AFG_V1,2,AFG_0014_0013_V1,51463.594420549416
2840.3718575470293,AFG_V1,2,AFG_0014_0001_V1,46249.5922214052
0.0,AFG_V1,2,AFG_0014_0012_V1,111503.9436807446
11826.24385160468,AFG_V1,2,AFG_0014_0005_V1,79611.21679519376
0.0,AFG_V1,2,AFG_0014_0010_V1,17278.14559423877
0.0,AFG_V1,2,AFG_0014_0003_V1,17536.5504862423
119.15772369503976,AFG_V1,2,AFG_0014_0014_V1,28268.18896601552
0.0,AFG_V1,2,AFG_0014_0011_V1,25957.19284736853
0.0,AFG_V1,2,AFG_0014_0002_V1,41999.241874652864
89.23107194900513,AFG_V1,2,AFG_0014_0015_V1,60894.13188559682
3492.2719240351053,AFG_V1,2,AFG_0014_0006_V1,19666.357848641757
239256.62872296703,AFG_V1,2,AFG_0014_0009_V1,2713575.014966913
10049.768718054693,AFG_V1,2,AFG_0015_0007_V1,58598.96661428936
30283.011555983358,AFG_V1,2,AFG_0015_0009_V1,505100.4548175048
8.771426882594824,AFG_V1,2,AFG_0015_0013_V1,3895.759645361453
6911.530023701489,AFG_V1,2,AFG_0015_0006_V1,112201.1105743462
3121.877489231352,AFG_V1,2,AFG_0015_0015_V1,64526.56577319825
1790.8019351260043,AFG_V1,2,AFG_0015_0012_V1,31579.861560186582
1203.0011889281225,AFG_V1,2,AFG_0015_0016_V1,29625.90460251317
364.6591818947528,AFG_V1,2,AFG_0015_0008_V1,13916.847838004864
101.14656591367196,AFG_V1,2,AFG_0015_0001_V1,5637.634034418534
5150.948196649261,AFG_V1,2,AFG_0015_0002_V1,79951.17585600649
648.7333555429882,AFG_V1,2,AFG_0015_0010_V1,27855.250870962893
1715.7928807865464,AFG_V1,2,AFG_0015_0003_V1,78269.9417521994
3535.0681119561195,AFG_V1,2,AFG_0015_0005_V1,10846.982592717952
276.9639719654532,AFG_V1,2,AFG_0015_0014_V1,7815.406642912532
0.0,AFG_V1,2,AFG_0015_0004_V1,4381.893910740111
3.1561820805072784,AFG_V1,2,AFG_0015_0011_V1,7265.00955796976
298.6417776367243,AFG_V1,2,AFG_0016_0006_V1,24160.36852695031
0.0,AFG_V1,2,AFG_0016_0002_V1,14948.39344915929
6.665223121643066,AFG_V1,2,AFG_0016_0003_V1,69145.03838850341
437.14024528861046,AFG_V1,2,AFG_0016_0004_V1,50567.5768198557
745.8002551127298,AFG_V1,2,AFG_0016_0005_V1,44101.3518216454
0.0,AFG_V1,2,AFG_0016_0007_V1,23351.19613433218
1570.5341902109924,AFG_V1,2,AFG_0016_0001_V1,46161.0616262076
253.05320959184684,AFG_V1,2,AFG_0017_0001_V1,15457.231872022712
0.0,AFG_V1,2,AFG_0017_0006_V1,16124.446239740197
0.0,AFG_V1,2,AFG_0017_0002_V1,5322.223880514211
1391.6592524612577,AFG_V1,2,AFG_0017_0012_V1,80532.25304445115
0.0,AFG_V1,2,AFG_0017_0004_V1,15117.378530634787
58.8631988073973,AFG_V1,2,AFG_0017_0005_V1,40962.92203345631
0.0,AFG_V1,2,AFG_0017_0013_V1,26340.135173805516
482.2723726313196,AFG_V1,2,AFG_0017_0007_V1,29928.19771499246
1020.7162247410008,AFG_V1,2,AFG_0017_0003_V1,7934.76018532509
269.2067152075616,AFG_V1,2,AFG_0017_0009_V1,34697.3283022726
0.0,AFG_V1,2,AFG_0017_0010_V1,12890.934324981356
3.456312894821167,AFG_V1,2,AFG_0017_0011_V1,39239.45648339869
231.7104940542988,AFG_V1,2,AFG_0017_0008_V1,21122.475321174126
275.5451838258435,AFG_V1,2,AFG_0018_0006_V1,13430.127040114296
2694.602246659322,AFG_V1,2,AFG_0018_0008_V1,31144.393744092104
3230.445921464658,AFG_V1,2,AFG_0018_0015_V1,25076.830245737103
483.56745972595377,AFG_V1,2,AFG_0018_0010_V1,22759.48231435526
529.0776610628646,AFG_V1,2,AFG_0018_0002_V1,17879.070072599083
158.12364967022748,AFG_V1,2,AFG_0018_0011_V1,16470.118439383852
812.7311630928484,AFG_V1,2,AFG_0018_0007_V1,19877.066286013043
2456.809213542821,AFG_V1,2,AFG_0018_0004_V1,26459.629188959563
78.14238552795905,AFG_V1,2,AFG_0018_0009_V1,9633.525231861424
727.1243891557058,AFG_V1,2,AFG_0018_0012_V1,16530.798757150686
850.0343804466958,AFG_V1,2,AFG_0018_0014_V1,18933.382469173564
691.8944006048873,AFG_V1,2,AFG_0018_0001_V1,25966.116435120675
845.2845301841404,AFG_V1,2,AFG_0018_0003_V1,17377.08074902483
0.0,AFG_V1,2,AFG_0018_0013_V1,8494.144179353878
963.1170525425642,AFG_V1,2,AFG_0018_0005_V1,21788.747625063697
1020.68699320134,AFG_V1,2,AFG_0019_0002_V1,25650.68905482371
2653.518754363118,AFG_V1,2,AFG_0019_0003_V1,93024.1284589488
9112.662970507288,AFG_V1,2,AFG_0019_0007_V1,208629.50242555316
2293.648422250253,AFG_V1,2,AFG_0019_0006_V1,49873.9066981524
18641.698482155312,AFG_V1,2,AFG_0019_0001_V1,145531.07659596892
459.3025815076396,AFG_V1,2,AFG_0019_0004_V1,55202.67145019327
5326.487577457923,AFG_V1,2,AFG_0019_0005_V1,43458.57053084166
1090.9494581371546,AFG_V1,2,AFG_0020_0004_V1,47250.60578638508
9899.26474327889,AFG_V1,2,AFG_0020_0005_V1,67657.3611733754
226.9908925294876,AFG_V1,2,AFG_0020_0003_V1,21030.79542136169
1250.150482198757,AFG_V1,2,AFG_0020_0001_V1,66387.47797409474
1594.0297128282048,AFG_V1,2,AFG_0020_0002_V1,89958.70041545892
756.5679547256407,AFG_V1,2,AFG_0021_0001_V1,33971.00021242324
702.5692464181898,AFG_V1,2,AFG_0021_0004_V1,24251.244650500805
193.21285445988175,AFG_V1,2,AFG_0021_0007_V1,6422.674020429686
10.2594441100955,AFG_V1,2,AFG_0021_0006_V1,8311.992938311545
547.7192098945379,AFG_V1,2,AFG_0021_0003_V1,13698.018485848404
0.0,AFG_V1,2,AFG_0021_0005_V1,6992.525766853491
959.9706765353386,AFG_V1,2,AFG_0021_0002_V1,27806.835559495103
3678.9887661265393,AFG_V1,2,AFG_0022_0003_V1,36523.22991893175
951.7014306485652,AFG_V1,2,AFG_0022_0002_V1,30706.60952385032
588.0713780614675,AFG_V1,2,AFG_0022_0006_V1,35441.95836595942
1799.593834489584,AFG_V1,2,AFG_0022_0001_V1,61632.937275024015
476.4417792155462,AFG_V1,2,AFG_0022_0004_V1,55157.13635938881
1594.821883293694,AFG_V1,2,AFG_0022_0008_V1,37544.60921546759
2188.2142580668715,AFG_V1,2,AFG_0022_0005_V1,99503.1789177139
2763.912485233943,AFG_V1,2,AFG_0022_0007_V1,146293.39654130122
144.79655614495277,AFG_V1,2,AFG_0022_0009_V1,18622.83986689487
631.1221127626943,AFG_V1,2,AFG_0023_0003_V1,25906.64169803823
2747.6544121387838,AFG_V1,2,AFG_0023_0022_V1,165558.53262460208
417.3619245644293,AFG_V1,2,AFG_0023_0013_V1,112992.789846615
598.5932751453682,AFG_V1,2,AFG_0023_0021_V1,22184.61260056093
970.3173339854416,AFG_V1,2,AFG_0023_0002_V1,32613.03681523544
2173.5635416140167,AFG_V1,2,AFG_0023_0004_V1,46341.21578464627
805.2167016006349,AFG_V1,2,AFG_0023_0012_V1,16224.017870117475
14417.923603984533,AFG_V1,2,AFG_0023_0001_V1,115186.98689981343
0.0,AFG_V1,2,AFG_0023_0018_V1,19550.086101194924
10.7695077697436,AFG_V1,2,AFG_0023_0010_V1,45137.99424975865
0.0,AFG_V1,2,AFG_0023_0007_V1,45889.41364878159
0.0,AFG_V1,2,AFG_0023_0009_V1,40878.58712704961
0.0,AFG_V1,2,AFG_0023_0006_V1,58752.95143494262
1839.6387765116256,AFG_V1,2,AFG_0023_0008_V1,67088.380723456
0.0,AFG_V1,2,AFG_0023_0015_V1,50867.18898380814
0.0,AFG_V1,2,AFG_0023_0005_V1,12428.305668741408
0.0,AFG_V1,2,AFG_0023_0014_V1,29179.38668674669
0.0,AFG_V1,2,AFG_0023_0016_V1,35069.83822903152
2631.653596225395,AFG_V1,2,AFG_0023_0019_V1,58144.1825990851
0.0,AFG_V1,2,AFG_0023_0011_V1,80707.4858138932
0.0,AFG_V1,2,AFG_0023_0017_V1,25461.631859114947
166.18823068165312,AFG_V1,2,AFG_0023_0020_V1,64664.52042333916
11628.285239870627,AFG_V1,2,AFG_0024_0003_V1,20565.77804825513
5732.806516768141,AFG_V1,2,AFG_0024_0002_V1,15404.071300139396
12169.987977715742,AFG_V1,2,AFG_0024_0001_V1,13182.397085096323
39920.24411025401,AFG_V1,2,AFG_0024_0004_V1,40750.12486594078
10403.31344491629,AFG_V1,2,AFG_0024_0005_V1,15684.503644167296
185.68576053538743,AFG_V1,2,AFG_0025_0002_V1,19176.57827763347
2678.993177998621,AFG_V1,2,AFG_0025_0005_V1,53109.16393168528
3584.020390510559,AFG_V1,2,AFG_0025_0007_V1,30222.231004286925
715.7519692716645,AFG_V1,2,AFG_0025_0001_V1,20181.31890793536
105.9520278299556,AFG_V1,2,AFG_0025_0003_V1,5768.043318760102
521.1404748568932,AFG_V1,2,AFG_0025_0004_V1,9896.70176841494
419.40149632955297,AFG_V1,2,AFG_0025_0008_V1,5646.262688568454
3460.0312938690186,AFG_V1,2,AFG_0025_0006_V1,29551.158479681668
2325.7331681539026,AFG_V1,2,AFG_0026_0004_V1,54570.04841390076
90.74842831492424,AFG_V1,2,AFG_0026_0017_V1,47090.10894871664
214.62214083224532,AFG_V1,2,AFG_0026_0008_V1,20324.78218024691
390.6384489526936,AFG_V1,2,AFG_0026_0010_V1,31290.96328154896
0.0,AFG_V1,2,AFG_0026_0003_V1,9995.563687166046
1718.008379575318,AFG_V1,2,AFG_0026_0018_V1,59133.02280431121
3559.410083542852,AFG_V1,2,AFG_0026_0001_V1,16667.57212523123
0.0,AFG_V1,2,AFG_0026_0002_V1,20266.640947974895
0.0,AFG_V1,2,AFG_0026_0019_V1,21423.61898120551
0.0,AFG_V1,2,AFG_0026_0013_V1,34984.17857222509
845.7428854736627,AFG_V1,2,AFG_0026_0007_V1,26039.03238269114
13.48988863726457,AFG_V1,2,AFG_0026_0015_V1,6862.145911569163
27.427245232638192,AFG_V1,2,AFG_0026_0005_V1,2854.714254099802
30.691324419951908,AFG_V1,2,AFG_0026_0016_V1,22212.59186451124
45.66758489608765,AFG_V1,2,AFG_0026_0014_V1,94788.57178143696
11330.278307578845,AFG_V1,2,AFG_0026_0012_V1,47112.21285848804
10711.688961388783,AFG_V1,2,AFG_0026_0009_V1,47208.48160021574
429.3342679440975,AFG_V1,2,AFG_0026_0006_V1,103280.76407228684
0.0,AFG_V1,2,AFG_0026_0011_V1,19371.290649187154
0.0,AFG_V1,2,AFG_0027_0011_V1,52133.051841553584
88.58927784544579,AFG_V1,2,AFG_0027_0002_V1,19670.14530441364
179.3233159320027,AFG_V1,2,AFG_0027_0006_V1,30356.93178420973
699.7507314957825,AFG_V1,2,AFG_0027_0007_V1,22056.040111409548
0.0,AFG_V1,2,AFG_0027_0005_V1,3945.035206502559
2257.2774162575315,AFG_V1,2,AFG_0027_0003_V1,33165.888270081545
14232.265716569738,AFG_V1,2,AFG_0027_0008_V1,91745.88656755172
3010.104558166219,AFG_V1,2,AFG_0027_0010_V1,68245.65603416173
1579.278093909399,AFG_V1,2,AFG_0027_0001_V1,42310.65404354123
236.40635640919209,AFG_V1,2,AFG_0027_0009_V1,16547.624303587276
0.0,AFG_V1,2,AFG_0027_0004_V1,29075.458293601103
296.11494820515315,AFG_V1,2,AFG_0028_0003_V1,7217.650605748215
1910.6198185581784,AFG_V1,2,AFG_0028_0007_V1,11947.793957506148
208.971348375082,AFG_V1,2,AFG_0028_0001_V1,4478.187535103338
162.38489067554474,AFG_V1,2,AFG_0028_0005_V1,3043.518932039597
484.7521290370063,AFG_V1,2,AFG_0028_0002_V1,12159.862500011926
475.6184534198221,AFG_V1,2,AFG_0028_0004_V1,13006.70657728744
592.8093275670474,AFG_V1,2,AFG_0028_0006_V1,6042.518194186951
1267.3907054936185,AFG_V1,2,AFG_0029_0008_V1,35864.71129584827
1832.2513217817332,AFG_V1,2,AFG_0029_0001_V1,85165.39484457269
1554.6685915589333,AFG_V1,2,AFG_0029_0004_V1,36116.53289786413
854.8731149769296,AFG_V1,2,AFG_0029_0007_V1,21644.28725225364
88.31718873977661,AFG_V1,2,AFG_0029_0002_V1,25329.99171911601
1248.2095353797372,AFG_V1,2,AFG_0029_0009_V1,153097.49649385436
471.67264818550615,AFG_V1,2,AFG_0029_0006_V1,23721.013817359908
522.3490047589237,AFG_V1,2,AFG_0029_0010_V1,95773.89678055396
693.4317986509379,AFG_V1,2,AFG_0029_0005_V1,60143.527455113806
80.91302154519978,AFG_V1,2,AFG_0029_0003_V1,23359.00077352068
790.3943339586258,AFG_V1,2,AFG_0030_0003_V1,25876.16282444947
785.7355132337294,AFG_V1,2,AFG_0030_0004_V1,39035.53383277146
514.8235176025067,AFG_V1,2,AFG_0030_0007_V1,6983.342331859966
1112.9906346825992,AFG_V1,2,AFG_0030_0006_V1,27632.70156399385
937.215752378106,AFG_V1,2,AFG_0030_0005_V1,16112.631174187332
5182.249749377808,AFG_V1,2,AFG_0030_0002_V1,65431.01046391935
939.7508082330228,AFG_V1,2,AFG_0030_0001_V1,36239.12751510648
0.0,AFG_V1,2,AFG_0031_0001_V1,40087.45542371552
12696.713119289016,AFG_V1,2,AFG_0031_0003_V1,68194.94103862587
2502.9220449626446,AFG_V1,2,AFG_0031_0004_V1,43584.78042320656
0.0,AFG_V1,2,AFG_0031_0002_V1,45222.392615895165
4869.349125057459,AFG_V1,2,AFG_0031_0007_V1,68490.70767859818
5127.1429502666,AFG_V1,2,AFG_0031_0006_V1,42394.65786656181
0.0,AFG_V1,2,AFG_0031_0005_V1,93230.3032869046
512.1445509149602,AFG_V1,2,AFG_0032_0009_V1,45582.477243935005
261.9389874584535,AFG_V1,2,AFG_0032_0016_V1,40855.31501354996
